It was well acted, directed, and the music was good. But the story is yawn. Not trying to rip anybody but I checked my watch a dozen times during this movie.	2022-10-16T21:00:00.000Z	3
I really find it difficult to believe this movie is rated highly by people. It's hands down the worst movie I've seen in my life	2022-10-15T21:00:00.000Z	2
I love this movie. This film is a milestone in cinematography. Great Immersive camera-work. This film is an experience and i has already seen it 4 times and I only see more quality of the film.	2022-10-19T21:00:00.000Z	4
This movie is just plain bad. There must be some big payola going round this awards season. Badly written, average acting at best, all the characters are unrelatable and inlikeable. 2 hours of my life wasted.	2022-10-10T21:00:00.000Z	2
It was well acted, directed, and the music was good. But the story is yawn. Not trying to rip anybody but I checked my watch a dozen times during this movie.	2022-12-22T21:00:00.000Z	2
Unfortunately we don't have a reliable way to tell the true ratings of a movie.	2022-12-07T21:00:00.000Z	4
I love this movie. This film is a milestone in cinematography. Great Immersive camera-work. This film is an experience and i has already seen it 4 times and I only see more quality of the film.	2022-09-27T21:00:00.000Z	2
I really find it difficult to believe this movie is rated highly by people. It's hands down the worst movie I've seen in my life	2022-10-04T21:00:00.000Z	3
Poised to be an instant classic, almost everything about this film is phenomenal - the acting, the cinematography, the discography, etc.	2022-11-29T21:00:00.000Z	4
This movie is perfect in all its categories: credits, sound track, production, casting, writing, photography, editing, acting, and direction. I was amazed with the freedom of the use of the camera. This movie will change the way movies are made. Slow-mo, stills, black and white, and color were all used to brilliant effect.	2022-10-18T21:00:00.000Z	4
This movie is perfect in all its categories: credits, sound track, production, casting, writing, photography, editing, acting, and direction. I was amazed with the freedom of the use of the camera. This movie will change the way movies are made. Slow-mo, stills, black and white, and color were all used to brilliant effect.	2022-10-10T21:00:00.000Z	2
Unfortunately we don't have a reliable way to tell the true ratings of a movie.	2022-10-01T21:00:00.000Z	1
A movie that will take you to another world full of emotions.	2022-10-08T21:00:00.000Z	5
I love this movie. This film is a milestone in cinematography. Great Immersive camera-work. This film is an experience and i has already seen it 4 times and I only see more quality of the film.	2022-10-05T21:00:00.000Z	3
I really find it difficult to believe this movie is rated highly by people. It's hands down the worst movie I've seen in my life	2022-10-28T21:00:00.000Z	4
A movie that will take you to another world full of emotions.	2022-09-13T21:00:00.000Z	4
It was well acted, directed, and the music was good. But the story is yawn. Not trying to rip anybody but I checked my watch a dozen times during this movie.	2022-12-02T21:00:00.000Z	4
This movie really touched my heart, it really is the best movie of the year and everyone should see this masterpiece.	2022-09-21T21:00:00.000Z	3
This movie is just plain bad. There must be some big payola going round this awards season. Badly written, average acting at best, all the characters are unrelatable and inlikeable. 2 hours of my life wasted.	2022-12-24T21:00:00.000Z	4
I love this movie. This film is a milestone in cinematography. Great Immersive camera-work. This film is an experience and i has already seen it 4 times and I only see more quality of the film.	2022-10-08T21:00:00.000Z	5
This movie is just plain bad. There must be some big payola going round this awards season. Badly written, average acting at best, all the characters are unrelatable and inlikeable. 2 hours of my life wasted.	2022-10-03T21:00:00.000Z	3
This movie really touched my heart, it really is the best movie of the year and everyone should see this masterpiece.	2022-09-22T21:00:00.000Z	5
This movie is perfect in all its categories: credits, sound track, production, casting, writing, photography, editing, acting, and direction. I was amazed with the freedom of the use of the camera. This movie will change the way movies are made. Slow-mo, stills, black and white, and color were all used to brilliant effect.	2022-09-03T21:00:00.000Z	2
I personally found this movie to be boring. Definitely one of the most boring movies I've ever seen.	2022-10-03T21:00:00.000Z	5
Poised to be an instant classic, almost everything about this film is phenomenal - the acting, the cinematography, the discography, etc.	2022-10-30T21:00:00.000Z	4
A movie that will take you to another world full of emotions.	2022-12-27T21:00:00.000Z	4
I personally found this movie to be boring. Definitely one of the most boring movies I've ever seen.	2022-09-21T21:00:00.000Z	3
This movie is perfect in all its categories: credits, sound track, production, casting, writing, photography, editing, acting, and direction. I was amazed with the freedom of the use of the camera. This movie will change the way movies are made. Slow-mo, stills, black and white, and color were all used to brilliant effect.	2022-09-28T21:00:00.000Z	4
Poised to be an instant classic, almost everything about this film is phenomenal - the acting, the cinematography, the discography, etc.	2022-11-27T21:00:00.000Z	2
I personally found this movie to be boring. Definitely one of the most boring movies I've ever seen.	2022-09-01T21:00:00.000Z	1
This movie is just plain bad. There must be some big payola going round this awards season. Badly written, average acting at best, all the characters are unrelatable and inlikeable. 2 hours of my life wasted.	2022-11-12T21:00:00.000Z	3
This movie really touched my heart, it really is the best movie of the year and everyone should see this masterpiece.	2022-11-05T21:00:00.000Z	3
The editing is a mess, and the transitions of the plot or characters are rather strange. There is no narrative focus and the storytelling is unbalanced. I cannot really understand why such a bad movie received an overwhelming approval from the critics. 	2022-12-08T21:00:00.000Z	4
Unfortunately we don't have a reliable way to tell the true ratings of a movie.	2022-09-02T21:00:00.000Z	1
I love this movie. This film is a milestone in cinematography. Great Immersive camera-work. This film is an experience and i has already seen it 4 times and I only see more quality of the film.	2022-11-20T21:00:00.000Z	2
I really find it difficult to believe this movie is rated highly by people. It's hands down the worst movie I've seen in my life	2022-09-20T21:00:00.000Z	4
I really find it difficult to believe this movie is rated highly by people. It's hands down the worst movie I've seen in my life	2022-11-28T21:00:00.000Z	2
The editing is a mess, and the transitions of the plot or characters are rather strange. There is no narrative focus and the storytelling is unbalanced. I cannot really understand why such a bad movie received an overwhelming approval from the critics. 	2022-09-25T21:00:00.000Z	2
I personally found this movie to be boring. Definitely one of the most boring movies I've ever seen.	2022-12-31T21:00:00.000Z	5
The editing is a mess, and the transitions of the plot or characters are rather strange. There is no narrative focus and the storytelling is unbalanced. I cannot really understand why such a bad movie received an overwhelming approval from the critics. 	2022-09-22T21:00:00.000Z	3
It was well acted, directed, and the music was good. But the story is yawn. Not trying to rip anybody but I checked my watch a dozen times during this movie.	2022-09-08T21:00:00.000Z	3
It was well acted, directed, and the music was good. But the story is yawn. Not trying to rip anybody but I checked my watch a dozen times during this movie.	2022-11-10T21:00:00.000Z	5
The editing is a mess, and the transitions of the plot or characters are rather strange. There is no narrative focus and the storytelling is unbalanced. I cannot really understand why such a bad movie received an overwhelming approval from the critics. 	2022-09-18T21:00:00.000Z	3
A movie that will take you to another world full of emotions.	2022-11-12T21:00:00.000Z	2
I love this movie. This film is a milestone in cinematography. Great Immersive camera-work. This film is an experience and i has already seen it 4 times and I only see more quality of the film.	2022-12-09T21:00:00.000Z	2
This movie is just plain bad. There must be some big payola going round this awards season. Badly written, average acting at best, all the characters are unrelatable and inlikeable. 2 hours of my life wasted.	2022-11-24T21:00:00.000Z	1
This movie really touched my heart, it really is the best movie of the year and everyone should see this masterpiece.	2022-11-30T21:00:00.000Z	2
Poised to be an instant classic, almost everything about this film is phenomenal - the acting, the cinematography, the discography, etc.	2022-12-26T21:00:00.000Z	3
This movie is just plain bad. There must be some big payola going round this awards season. Badly written, average acting at best, all the characters are unrelatable and inlikeable. 2 hours of my life wasted.	2022-11-20T21:00:00.000Z	3
I really find it difficult to believe this movie is rated highly by people. It's hands down the worst movie I've seen in my life	2022-10-17T21:00:00.000Z	2
It was well acted, directed, and the music was good. But the story is yawn. Not trying to rip anybody but I checked my watch a dozen times during this movie.	2022-10-30T21:00:00.000Z	3
This movie is perfect in all its categories: credits, sound track, production, casting, writing, photography, editing, acting, and direction. I was amazed with the freedom of the use of the camera. This movie will change the way movies are made. Slow-mo, stills, black and white, and color were all used to brilliant effect.	2022-10-28T21:00:00.000Z	3
The editing is a mess, and the transitions of the plot or characters are rather strange. There is no narrative focus and the storytelling is unbalanced. I cannot really understand why such a bad movie received an overwhelming approval from the critics. 	2022-11-07T21:00:00.000Z	3
Poised to be an instant classic, almost everything about this film is phenomenal - the acting, the cinematography, the discography, etc.	2022-09-13T21:00:00.000Z	3
This movie is just plain bad. There must be some big payola going round this awards season. Badly written, average acting at best, all the characters are unrelatable and inlikeable. 2 hours of my life wasted.	2022-11-12T21:00:00.000Z	3
